L,v0,C,t,angle,velocity,accel
0.15,3.75,0.15000000000000002,1.92,0.008689285115102884,-0.5789570715554481,1.3615848098254353
0.15,3.75,0.15000000000000002,1.94,-0.0025744791291312137,-0.545336889945591,1.9861603822050597
0.15,3.75,0.15000000000000002,1.96,-0.013046799441490975,-0.5001143375722247,2.520284268727029
0.15,3.75,0.15000000000000002,1.98,-0.02251428317868142,-0.4451806120566166,2.9562451021487877
0.15,3.75,0.15000000000000002,2.0,-0.03080270258749428,-0.3825509087450577,3.2893478988874465
0.25,1.25,0.05,0.0,1.5707963267948966,1.25,-40.07333333333334
0.25,1.25,0.05,0.02,1.5878174425664315,0.45390018098903834,-39.53691598323765
0.25,1.25,0.05,0.04,1.589023332088252,-0.33156287330489675,-39.01244003549568
0.25,1.25,0.05,0.06,1.5746237340293983,-1.1066966963631237,-38.501914788490204
0.25,1.25,0.05,0.08,1.5448237400688984,-1.871563204403929,-37.97905677443146
0.25,1.25,0.05,0.1,1.4998342492914096,-2.625429523157715,-37.39095630904895
0.25,1.25,0.05,0.12,1.439893099430619,-3.3662546464006873,-36.660108497929976
0.25,1.25,0.05,0.14,1.3652959358720869,-4.090226104643101,-35.687533709451415
0.25,1.25,0.05,0.16,1.2764356435897526,-4.791377910558606,-34.35795018088077
0.25,1.25,0.05,0.18,1.1738481870943793,-5.461341024596478,-32.54800579625311
0.25,1.25,0.05,0.2,1.058261545574067,-6.089295551478996,-30.138297685975438
0.25,1.25,0.05,0.22,0.9306429695025569,-6.662201712264933,-27.0291755941186
0.25,1.25,0.05,0.24,0.7922381855003813,-7.165376781757896,-23.159090885430015
0.25,1.25,0.05,0.26,0.6445954286688242,-7.583440882808257,-18.522711530078706
0.25,1.25,0.05,0.28,0.4895671054922193,-7.901590292951642,-13.184643265382473
0.25,1.25,0.05,0.3,0.32928378768615923,-8.107061807240582,-7.284149567755067
0.25,1.25,0.05,0.32,0.16609876490614248,-8.19057075612164,-1.0274070198393321
0.25,1.25,0.05,0.34,0.0025062717370801096,-8.14746160153581,5.333295067685987
0.25,1.25,0.05,0.36,-0.15895840110228898,-7.978335566072443,11.530183131007135
0.25,1.25,0.05,0.38,-0.31582486017520006,-7.689019556913475,17.313982143995744
0.25,1.25,0.05,0.4,-0.46578632025229505,-7.289886396374944,22.483608599461107
0.25,1.25,0.05,0.42,-0.6067793931343175,-6.79467756864759,26.905403437376318
0.25,1.25,0.05,0.44,-0.7370373516438007,-6.219072474313653,30.51913981358013
0.25,1.25,0.05,0.46,-0.8551144424385687,-5.579263968539368,33.331818762008545
0.25,1.25,0.05,0.48,-0.9598835751974835,-4.890750649076846,35.40295722363413
0.25,1.25,0.05,0.5,-1.0505131493604436,-4.167469416545822,36.82601491591165
0.25,1.25,0.05,0.52,-1.1264302828215293,-3.4213035450869325,37.710012679402695
0.25,1.25,0.05,0.54,-1.1872777245797967,-2.6619330135226353,38.16398386515149
0.25,1.25,0.05,0.56,-1.2328706249601271,-1.896956900245239,38.28539573804224
0.25,1.25,0.05,0.58,-1.2631578009178785,-1.1322070935451722,38.15253781639802
0.25,1.25,0.05,0.6,-1.2781905737485295,-0.37217935367782845,37.820243077902376
0.25,1.25,0.05,0.62,-1.2781008669143468,0.37947610417893207,37.31812392275587
0.25,1.25,0.05,0.64,-1.2630893826213394,1.1194483481981874,36.65062113976522
0.25,1.25,0.05,0.66,-1.2334237710709715,1.8442744168348233,35.79843188945682
0.25,1.25,0.05,0.68,-1.1894462599607172,2.54988909947972,34.72119091599678
0.25,1.25,0.05,0.7000000000000001,-1.13158966677434,3.2312418907096543,33.36154260747801
0.25,1.25,0.05,0.72,-1.060400148648456,3.882011658316295,31.650894802038337
0.25,1.25,0.05,0.74,-0.9765643859961531,4.4944555642443245,29.517126771491938
0.25,1.25,0.05,0.76,-0.8809381050108981,5.059432329973125,26.894279734103563
0.25,1.25,0.05,0.78,-0.7745720844012852,5.566635781635638,23.733769626906113
0.25,1.25,0.05,0.8,-0.6587312009266825,6.005058986586699,20.015981381824794
