L,v0,C,t,angle,velocity,accel
0.1,5.0,0.2,1.1,-0.047254140342884374,-0.04223153665598973,4.915449746257588
0.1,5.0,0.2,1.12,-0.04715566908281828,0.049994968809136404,4.2909571066208265
0.1,5.0,0.2,1.1400000000000001,-0.045343445022396324,0.12888049270287344,3.587464560826915
0.1,5.0,0.2,1.16,-0.042097678389591636,0.19320459078414076,2.840531942859717
0.1,5.0,0.2,1.18,-0.037716050563224475,0.24243100456248098,2.082860730078174
0.1,5.0,0.2,1.2,-0.03250066176986508,0.2766418802773266,1.3434744482888674
0.1,5.0,0.2,1.22,-0.02674644077099566,0.29645794622468186,0.6471267073621243
0.1,5.0,0.2,1.24,-0.020731255998118037,0.30294903727572,0.013930289829701792
0.1,5.0,0.2,1.26,-0.014707875442324563,0.2975393112265049,-0.5408048463912947
0.1,5.0,0.2,1.28,-0.00889784227715946,0.28191120232360173,-1.0065412059176295
0.1,5.0,0.2,1.3,-0.0034872528271819936,0.2579117161616475,-1.3773126321054883
0.1,5.0,0.2,1.32,0.0013756416290141558,0.2274642472561521,-1.6513787162841642
0.1,5.0,0.2,1.34,0.0055811460342854915,0.19248849544545293,-1.8307642198530427
0.1,5.0,0.2,1.36,0.009057330438087353,0.15483049581006184,-1.9207152730458845
0.1,5.0,0.2,1.3800000000000001,0.01176795085119403,0.11620408596921676,-1.9291032398676886
0.1,5.0,0.2,1.4000000000000001,0.013709321740628446,0.07814457453941977,-1.8658061659166183
0.1,5.0,0.2,1.42,0.014906385043368806,0.04197478197554609,-1.7420940986666507
0.1,5.0,0.2,1.44,0.015408222148315758,0.008783139688776347,-1.570041047838358
0.1,5.0,0.2,1.46,0.015283242380534637,-0.020586870031301496,-1.3619819114217118
0.1,5.0,0.2,1.48,0.014614264982986251,-0.04553698225697416,-1.1300284809458838
0.1,5.0,0.2,1.5,0.013493686273847073,-0.06570540595347435,-0.8856544134233251
0.1,5.0,0.2,1.52,0.01201890892936667,-0.08095057540505508,-0.6393560769074174
0.1,5.0,0.2,1.54,0.010288146833033014,-0.09132883930456757,-0.40039047124074034
0.1,5.0,0.2,1.56,0.008396719320949219,-0.09706764767865024,-0.17659083486773008
0.1,5.0,0.2,1.58,0.006433937003862381,-0.09853594103163091,0.02574140805530778
0.1,5.0,0.2,1.6,0.00448057475867561,-0.09621297904498781,0.20187694715491988
0.1,5.0,0.2,1.62,0.002606981674720029,-0.090657032436843,0.3486356036442784
0.1,5.0,0.2,1.6400000000000001,0.0008718045722252681,-0.08247506809755285,0.4643097696153794
0.1,5.0,0.2,1.6600000000000001,-0.0006786976768638194,-0.07229451228678599,0.5485436522340986
0.1,5.0,0.2,1.68,-0.0020108047952690097,-0.06073757759306638,0.6021770014383186
0.1,5.0,0.2,1.7,-0.0031030007531349453,-0.04839926021450887,0.6270656201474797
0.1,5.0,0.2,1.72,-0.00394524062860782,-0.03582889146381791,0.6258863780821775
0.1,5.0,0.2,1.74,-0.004537887262791825,-0.02351570314672005,0.601936566949443
0.1,5.0,0.2,1.76,-0.004890394010904886,-0.011878475332756938,0.5589355757533376
0.1,5.0,0.2,1.78,-0.005019829523311585,-0.0012589431704370822,0.5008361625465375
0.1,5.0,0.2,1.8,-0.004949299939853848,0.008081086910414243,0.4316504291586607
0.1,5.0,0.2,1.82,-0.004706348616494363,0.015959333386995258,0.355295538972519
0.1,5.0,0.2,1.84,-0.004321394451792718,0.022269793604264992,0.27546218558748053
0.1,5.0,0.2,1.86,-0.003826258789002144,0.026977104497580572,0.19550770799993292
0.1,5.0,0.2,1.8800000000000001,-0.00325282568675858,0.0301090143282521,0.11837487495288829
0.1,5.0,0.2,1.9000000000000001,-0.0026318659724907448,0.03174749738219287,0.046535771289809263
0.1,5.0,0.2,1.92,-0.001992049011644007,0.03201897884440416,-0.01803998016660127
0.1,5.0,0.2,1.94,-0.0013591566378435083,0.03108415414665912,-0.07389446918984965
0.1,5.0,0.2,1.96,-0.0007554985864016764,0.029127831192041768,-0.12007113700475446
0.1,5.0,0.2,1.98,-0.00019952828847417072,0.02634914592818507,-0.15608724788512768
0.1,5.0,0.2,2.0,0.00029434797226035364,0.022952494137680125,-0.1818921632463086
0.3,0.0,0.0,0.0,1.5707963267948966,0.0,-32.7
0.3,0.0,0.0,0.02,1.5642563369916758,-0.6539971129447,-32.699300689013214
0.3,0.0,0.0,0.04,1.544636927741601,-1.3079103478822645,-32.68881210152808
0.3,0.0,0.0,0.06,1.5119431312061806,-1.961320301685256,-32.64338487169211
0.3,0.0,0.0,0.08,1.466194510854669,-2.6131380699562197,-32.521268878003426
0.3,0.0,0.0,0.1,1.4074418405283067,-3.2612778560930606,-32.264674684525275
0.3,0.0,0.0,0.12,1.3357901768129734,-3.902348397560591,-31.801172135225066
0.3,0.0,0.0,0.14,1.251427733576287,-4.53138518545657,-31.04648683976422
0.3,0.0,0.0,0.16,1.1546594465717357,-5.141657868834009,-29.909295362756723
0.3,0.0,0.0,0.18,1.0459432440231815,-5.724597492836493,-28.298500509872042
0.3,0.0,0.0,0.2,0.9259261604045689,-6.269895781300364,-26.133114582252176
0.3,0.0,0.0,0.22,0.7954763453244478,-6.765824389569157,-23.354245212737116
0.3,0.0,0.0,0.24,0.6557061647449992,-7.19980469752196,-19.93781502408819
0.3,0.0,0.0,0.26,0.5079814691082164,-7.559220712693829,-15.90575715183388
0.3,0.0,0.0,0.28,0.35391259067161424,-7.832417307725456,-11.332857128631103
0.3,0.0,0.0,0.3,0.19532442610326695,-8.009769034168473,-6.346573032993055
0.3,0.0,0.0,0.32,0.03420574345571347,-8.084660851509767,-1.1183097047081219
0.3,0.0,0.0,0.34,-0.1273588083112092,-8.054210867011712,4.153383583140144
0.3,0.0,0.0,0.36,-0.28726737852773154,-7.919597177004359,9.264977424149164
0.3,0.0,0.0,0.38,-0.4434815410396387,-7.685923440143925,14.031138599297009
0.3,0.0,0.0,0.4,-0.5940997723002915,-7.361650165143634,18.3042502720152
0.3,0.0,0.0,0.42,-0.7374160824979005,-6.957703124937092,21.9867449345332
0.3,0.0,0.0,0.44,-0.8719589283308388,-6.48642100167468,25.034813885226725
0.3,0.0,0.0,0.46,-0.9965088681915513,-5.960510193634051,27.454252728829736
0.3,0.0,0.0,0.48,-1.1100965784692445,-5.392143040805512,29.290751177764477
0.3,0.0,0.0,0.5,-1.2119850005613408,-4.79228166437973,30.617497280147802
0.3,0.0,0.0,0.52,-1.301640481829951,-4.1702545346529565,31.522659901231282
0.3,0.0,0.0,0.54,-1.37869786900171,-3.533569655096052,32.09850837975563
0.3,0.0,0.0,0.56,-1.4429238800556943,-2.887920807574841,32.43301931004055
0.3,0.0,0.0,0.58,-1.4941821086475515,-2.2373355019527397,32.604076710953265
0.3,0.0,0.0,0.6,-1.5324019879442268,-1.584415828927913,32.6759010126967
0.3,0.0,0.0,0.62,-1.5575531665907634,-0.9306331161138541,32.697132557781
0.3,0.0,0.0,0.64,-1.5696260776878665,-0.2766494169711063,32.699977608955955
0.3,0.0,0.0,0.66,-1.5686190670106144,0.3773503580846107,32.69992249350687
0.3,0.0,0.0,0.68,-1.5545321993537775,1.0313232520870135,32.695675163228515
0.3,0.0,0.0,0.7000000000000001,-1.5273677757543038,1.685032682193422,32.66916810790935
0.3,0.0,0.0,0.72,-1.487137557111073,2.337713529682658,32.58563651151756
0.3,0.0,0.0,0.74,-1.4338766620412537,2.9877407402334715,32.39396518957918
0.3,0.0,0.0,0.76,-1.3676639794201053,3.6323109896495582,32.027670652498884
0.3,0.0,0.0,0.78,-1.288648690539445,4.26715408531999,31.407032549689532
0.3,0.0,0.0,0.8,-1.1970820300917764,4.886303595445026,30.44297309538252
0.3,0.0,0.0,0.8200000000000001,-1.093352708772445,5.4819673788823176,29.043240984189673
0.3,0.0,0.0,0.84,-0.9780235311231912,6.044547542218648,27.121210330894044
0.3,0.0,0.0,0.86,-0.8518656557962798,6.5628618919611625,24.607090025318428
0.3,0.0,0.0,0.88,-0.715886095952667,7.024605645506282,21.460560188291478
0.3,0.0,0.0,0.9,-0.571343437063526,7.417065445395657,17.682937098397183
0.3,0.0,0.0,0.92,-0.41974700060599024,7.728050140689564,13.326212330371604
0.3,0.0,0.0,0.9400000000000001,-0.2628359445745988,7.946946970455151,8.496118670835408
0.3,0.0,0.0,0.96,-0.1025371325325217,8.065760626071521,3.3470918869770725
0.3,0.0,0.0,0.98,0.059096179880166896,8.079964779045433,-1.9313204799813308
0.3,0.0,0.0,1.0,0.2199594792336297,7.98900940546842,-7.134815576406033
0.3,0.0,0.0,1.02,0.37797793057926365,7.796383545482575,-12.067669738512892
0.3,0.0,0.0,1.04,0.5311839368223473,7.509221198486906,-16.56433201014047
0.3,0.0,0.0,1.06,0.677782833824471,7.137528400257149,-20.505106333813327
0.3,0.0,0.0,1.08,0.8162005207879799,6.693177732733761,-23.823535075231536
0.3,0.0,0.0,1.1,0.9451100881871337,6.18884094666699,-26.505358180509116
0.3,0.0,0.0,1.12,1.0634377765822332,5.63701305703084,-28.580812298857527
0.3,0.0,0.0,1.1400000000000001,1.170351278229311,5.0492343771647805,-30.113024281861996
